2024-08-27 14:22:32,654 DEBUG: Setting up MQTT
2024-08-27 14:22:32,654 DEBUG: update_odometry: Position: x=0.00, y=0.00, theta=0.00 radians
2024-10-09 02:55:55,881 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:55:55,882 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:55:56,042 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:56,208 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:56,374 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:56,541 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:56,707 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:56,873 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:57,039 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:57,204 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:57,370 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:57,537 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:57,706 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:57,878 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:58,088 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:58,260 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:58,432 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:58,605 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:58,776 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:58,948 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:59,119 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:59,285 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:59,451 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:59,617 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:59,783 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:55:59,949 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:00,115 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:00,282 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:00,448 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:12,668 DEBUG: Setting up MQTT
2024-10-09 02:56:12,675 INFO: MQTT connected
2024-10-09 02:56:12,675 INFO:   - Subscribing to topic '#
2024-10-09 02:56:12,675 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:56:12,676 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:56:12,676 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:56:12,836 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,002 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,168 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,334 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,500 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,666 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,833 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:13,998 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:14,164 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:14,331 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:14,498 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:14,668 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:14,841 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:15,013 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:15,184 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:15,357 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:15,532 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:56:15,704 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:12,146 DEBUG: Setting up MQTT
2024-10-09 02:57:12,153 INFO: MQTT connected
2024-10-09 02:57:12,153 INFO:   - Subscribing to topic '#
2024-10-09 02:57:12,154 INFO:   - Subscribing to topic '/odometry/move-speed
2024-10-09 02:57:12,154 INFO:   - Subscribing to topic '/odometry/move-position
2024-10-09 02:57:12,154 INFO:   - Subscribing to topic '/ball/start
2024-10-09 02:57:12,316 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:12,482 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:12,653 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:12,820 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:12,985 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:13,151 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:13,318 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:13,483 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:13,649 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:13,817 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:13,983 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:14,152 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:14,320 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:14,486 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:14,652 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:14,819 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:14,984 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:57:15,150 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:25,873 DEBUG: Setting up MQTT
2024-10-09 02:58:25,880 INFO: MQTT connected
2024-10-09 02:58:25,880 INFO:   - Subscribing to topic '#' (<bound method LEDFlash.flash of <__main__.LEDFlash object at 0x7f6f32ab10>>)
2024-10-09 02:58:25,881 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 02:58:25,881 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 02:58:25,882 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 02:58:26,042 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:26,208 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:26,374 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:26,541 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:26,707 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:26,873 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:27,039 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:27,205 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:27,371 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:27,538 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:27,703 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:27,871 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:28,038 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:28,205 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:28,375 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:28,541 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:28,707 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:28,873 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:29,039 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:29,206 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:29,372 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:58:29,543 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:10,996 DEBUG: Setting up MQTT
2024-10-09 02:59:11,003 INFO: MQTT connected
2024-10-09 02:59:11,003 INFO:   - Subscribing to topic '#' (<bound method LEDFlash.flash of <__main__.LEDFlash object at 0x7f9d2ff390>>)
2024-10-09 02:59:11,003 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 02:59:11,004 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 02:59:11,005 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 02:59:11,200 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:11,366 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:11,532 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:11,698 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:11,864 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:12,030 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:12,213 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:12,377 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:12,545 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:12,712 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:12,879 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:13,047 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:13,213 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:13,379 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:13,545 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:13,711 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:13,876 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:14,042 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:14,209 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:14,376 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:14,542 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:14,710 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:14,880 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:15,052 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:15,224 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:15,395 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:15,566 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:15,739 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:15,908 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:16,074 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:16,244 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:16,410 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:16,576 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:16,742 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:16,908 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:17,074 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:17,240 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:17,406 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:17,573 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:17,739 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:17,904 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:18,070 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:18,236 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:18,402 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:18,568 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:18,734 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:18,900 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:19,066 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:19,232 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:19,398 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:19,565 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:19,739 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:19,905 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:20,071 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:20,237 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:20,406 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:20,575 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:20,743 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:20,915 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:21,087 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:21,259 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:21,431 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:21,604 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:21,775 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:21,948 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:22,113 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:22,279 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:22,446 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:22,612 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:22,778 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:22,944 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:23,109 DEBUG: Received message on topic '/odometry/current'
2024-10-09 02:59:23,275 DEBUG: Received message on topic '/odometry/current'
2024-10-09 03:02:10,923 DEBUG: Setting up MQTT
2024-10-09 03:02:10,930 INFO: MQTT connected
2024-10-09 03:02:10,930 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:02:10,931 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:02:10,931 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:03:00,955 DEBUG: Setting up MQTT
2024-10-09 03:03:00,961 INFO: MQTT connected
2024-10-09 03:03:00,962 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:03:00,963 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:03:00,963 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:03:07,897 INFO: -1 activations remaining
2024-10-09 03:03:07,898 INFO: Turning off ball loading motor
2024-10-09 03:03:09,840 INFO: -2 activations remaining
2024-10-09 03:03:09,841 INFO: Turning off ball loading motor
2024-10-09 03:03:11,639 INFO: -3 activations remaining
2024-10-09 03:03:11,639 INFO: Turning off ball loading motor
2024-10-09 03:05:54,036 DEBUG: Setting up MQTT
2024-10-09 03:05:54,043 INFO: MQTT connected
2024-10-09 03:05:54,043 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:05:54,044 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:05:54,044 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:06:00,218 INFO: -1 activations remaining
2024-10-09 03:06:00,225 INFO: Turning off ball loading motor
2024-10-09 03:06:01,901 INFO: -2 activations remaining
2024-10-09 03:06:01,901 INFO: Turning off ball loading motor
2024-10-09 03:06:03,587 INFO: -3 activations remaining
2024-10-09 03:06:03,587 INFO: Turning off ball loading motor
2024-10-09 03:06:05,340 INFO: -4 activations remaining
2024-10-09 03:06:05,340 INFO: Turning off ball loading motor
2024-10-09 03:06:07,880 INFO: -5 activations remaining
2024-10-09 03:06:07,881 INFO: Turning off ball loading motor
2024-10-09 03:06:30,711 DEBUG: Received message on topic '/ball/start'
2024-10-09 03:06:30,711 DEBUG:   - Found, about to call method
2024-10-09 03:06:30,712 INFO: Turning on ball loading motor
2024-10-09 03:07:11,748 DEBUG: Setting up MQTT
2024-10-09 03:07:11,755 INFO: MQTT connected
2024-10-09 03:07:11,755 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:07:11,756 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:07:11,757 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:08:02,065 DEBUG: Setting up MQTT
2024-10-09 03:08:02,072 INFO: MQTT connected
2024-10-09 03:08:02,072 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:08:02,072 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:08:02,073 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:08:04,847 INFO: -1 activations remaining
2024-10-09 03:08:04,848 INFO: Turning off ball loading motor
2024-10-09 03:08:06,346 INFO: -2 activations remaining
2024-10-09 03:08:06,346 INFO: Turning off ball loading motor
2024-10-09 03:08:07,913 INFO: -3 activations remaining
2024-10-09 03:08:07,914 INFO: Turning off ball loading motor
2024-10-09 03:08:09,475 INFO: -4 activations remaining
2024-10-09 03:08:09,475 INFO: Turning off ball loading motor
2024-10-09 03:08:11,000 INFO: -5 activations remaining
2024-10-09 03:08:11,000 INFO: Turning off ball loading motor
2024-10-09 03:08:12,609 INFO: -6 activations remaining
2024-10-09 03:08:12,610 INFO: Turning off ball loading motor
2024-10-09 03:08:14,280 INFO: -7 activations remaining
2024-10-09 03:08:14,280 INFO: Turning off ball loading motor
2024-10-09 03:08:16,337 INFO: -8 activations remaining
2024-10-09 03:08:16,338 INFO: Turning off ball loading motor
2024-10-09 03:08:18,243 INFO: -9 activations remaining
2024-10-09 03:08:18,243 INFO: Turning off ball loading motor
2024-10-09 03:08:19,797 INFO: -10 activations remaining
2024-10-09 03:08:19,797 INFO: Turning off ball loading motor
2024-10-09 03:08:20,735 INFO: -11 activations remaining
2024-10-09 03:08:20,735 INFO: Turning off ball loading motor
2024-10-09 03:08:21,310 INFO: -12 activations remaining
2024-10-09 03:08:21,311 INFO: Turning off ball loading motor
2024-10-09 03:08:21,957 INFO: -13 activations remaining
2024-10-09 03:08:21,958 INFO: Turning off ball loading motor
2024-10-09 03:09:17,132 INFO: -14 activations remaining
2024-10-09 03:09:17,133 INFO: Turning off ball loading motor
2024-10-09 03:09:19,269 INFO: -15 activations remaining
2024-10-09 03:09:19,269 INFO: Turning off ball loading motor
2024-10-09 03:09:22,530 INFO: -16 activations remaining
2024-10-09 03:09:22,530 INFO: Turning off ball loading motor
2024-10-09 03:09:23,890 INFO: -17 activations remaining
2024-10-09 03:09:23,891 INFO: Turning off ball loading motor
2024-10-09 03:09:25,174 INFO: -18 activations remaining
2024-10-09 03:09:25,175 INFO: Turning off ball loading motor
2024-10-09 03:09:40,983 INFO: -19 activations remaining
2024-10-09 03:09:40,984 INFO: Turning off ball loading motor
2024-10-09 03:10:03,209 DEBUG: Setting up MQTT
2024-10-09 03:10:03,215 INFO: MQTT connected
2024-10-09 03:10:03,216 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:10:03,217 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:10:03,218 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:12:09,287 DEBUG: Setting up MQTT
2024-10-09 03:12:09,294 INFO: MQTT connected
2024-10-09 03:12:09,295 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:12:09,295 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:12:09,296 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:12:21,421 INFO: -1 activations remaining
2024-10-09 03:12:21,422 INFO: Turning off ball loading motor
2024-10-09 03:12:22,855 INFO: -2 activations remaining
2024-10-09 03:12:22,855 INFO: Turning off ball loading motor
2024-10-09 03:12:24,328 INFO: -3 activations remaining
2024-10-09 03:12:24,328 INFO: Turning off ball loading motor
2024-10-09 03:12:25,858 INFO: -4 activations remaining
2024-10-09 03:12:25,858 INFO: Turning off ball loading motor
2024-10-09 03:12:27,494 INFO: -5 activations remaining
2024-10-09 03:12:27,495 INFO: Turning off ball loading motor
2024-10-09 03:12:37,783 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 03:12:37,784 DEBUG:   - Found, about to call method
2024-10-09 03:12:37,784 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'"
2024-10-09 03:12:42,963 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 03:12:42,963 DEBUG:   - Found, about to call method
2024-10-09 03:12:42,964 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0.1}'"
2024-10-09 03:12:47,879 INFO: -6 activations remaining
2024-10-09 03:12:47,879 INFO: Turning off ball loading motor
2024-10-09 03:12:48,793 INFO: -7 activations remaining
2024-10-09 03:12:48,793 INFO: Turning off ball loading motor
2024-10-09 03:12:49,647 INFO: -8 activations remaining
2024-10-09 03:12:49,647 INFO: Turning off ball loading motor
2024-10-09 03:12:50,260 INFO: -9 activations remaining
2024-10-09 03:12:50,260 INFO: Turning off ball loading motor
2024-10-09 03:12:50,710 INFO: -10 activations remaining
2024-10-09 03:12:50,710 INFO: Turning off ball loading motor
2024-10-09 03:12:51,105 INFO: -11 activations remaining
2024-10-09 03:12:51,106 INFO: Turning off ball loading motor
2024-10-09 03:12:51,524 INFO: -12 activations remaining
2024-10-09 03:12:51,524 INFO: Turning off ball loading motor
2024-10-09 03:12:51,966 INFO: -13 activations remaining
2024-10-09 03:12:51,967 INFO: Turning off ball loading motor
2024-10-09 03:12:52,490 INFO: -14 activations remaining
2024-10-09 03:12:52,491 INFO: Turning off ball loading motor
2024-10-09 03:12:53,174 INFO: -15 activations remaining
2024-10-09 03:12:53,175 INFO: Turning off ball loading motor
2024-10-09 03:12:53,909 INFO: -16 activations remaining
2024-10-09 03:12:53,910 INFO: Turning off ball loading motor
2024-10-09 03:12:54,572 INFO: -17 activations remaining
2024-10-09 03:12:54,572 INFO: Turning off ball loading motor
2024-10-09 03:12:55,208 INFO: -18 activations remaining
2024-10-09 03:12:55,208 INFO: Turning off ball loading motor
2024-10-09 03:12:56,427 INFO: -19 activations remaining
2024-10-09 03:12:56,428 INFO: Turning off ball loading motor
2024-10-09 03:12:57,056 INFO: -20 activations remaining
2024-10-09 03:12:57,056 INFO: Turning off ball loading motor
2024-10-09 03:12:57,745 INFO: -21 activations remaining
2024-10-09 03:12:57,746 INFO: Turning off ball loading motor
2024-10-09 03:13:08,344 DEBUG: Received message on topic '/odometry/move-speed'
2024-10-09 03:13:08,345 DEBUG:   - Found, about to call method
2024-10-09 03:13:08,346 DEBUG: Got move command, "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'"
2024-10-09 03:13:13,500 INFO: -22 activations remaining
2024-10-09 03:13:13,501 INFO: Turning off ball loading motor
2024-10-09 03:13:14,092 INFO: -23 activations remaining
2024-10-09 03:13:14,092 INFO: Turning off ball loading motor
2024-10-09 03:13:14,594 INFO: -24 activations remaining
2024-10-09 03:13:14,595 INFO: Turning off ball loading motor
2024-10-09 03:13:15,205 INFO: -25 activations remaining
2024-10-09 03:13:15,205 INFO: Turning off ball loading motor
2024-10-09 03:13:15,882 INFO: -26 activations remaining
2024-10-09 03:13:15,882 INFO: Turning off ball loading motor
2024-10-09 03:13:16,603 INFO: -27 activations remaining
2024-10-09 03:13:16,603 INFO: Turning off ball loading motor
2024-10-09 03:13:41,923 DEBUG: Setting up MQTT
2024-10-09 03:13:41,929 INFO: MQTT connected
2024-10-09 03:13:41,930 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:13:41,930 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
2024-10-09 03:13:41,931 INFO:   - Subscribing to topic '/ball/start' (<bound method BallLoadMsg.receive of "MQTT topic '/ball/start', '{'ball-count': 0}'">)
2024-10-09 03:13:47,079 DEBUG: Received message on topic '/ball/start'
2024-10-09 03:13:47,079 DEBUG:   - Found, about to call method
2024-10-09 03:13:47,080 INFO: Turning on ball loading motor
2024-10-09 03:14:10,568 DEBUG: Setting up MQTT
2024-10-09 03:14:10,575 INFO: MQTT connected
2024-10-09 03:14:10,575 INFO:   - Subscribing to topic '/odometry/move-speed' (<bound method MoveSpeed.receive of "MQTT topic '/odometry/move-speed', '{'angular-velocity': 0, 'speed': 0}'">)
2024-10-09 03:14:10,575 INFO:   - Subscribing to topic '/odometry/move-position' (<bound method MovePosition.receive of "MQTT topic '/odometry/move-position', '{'angular-velocity': 0, 'speed': 0, 'position': (0, 0), 'is_relative': True}'">)
